,Data/Hora (Ṣo Paulo),Long Account (%),Short Account (%),Long/Short Ratio
0,2024-08-23 21:00:00,47.45,52.55,0.903
1,2024-08-23 21:30:00,47.35,52.65,0.899
2,2024-08-23 22:00:00,47.57,52.43,0.907
3,2024-08-23 22:30:00,46.95,53.05,0.885
4,2024-08-23 23:00:00,47.01,52.99,0.887
5,2024-08-23 23:30:00,47.3,52.7,0.898
6,2024-08-24 00:00:00,47.4,52.6,0.901
7,2024-08-24 00:30:00,47.47,52.53,0.904
8,2024-08-24 01:00:00,47.26,52.74,0.896
9,2024-08-24 01:30:00,47.35,52.65,0.899
10,2024-08-24 02:00:00,47.28,52.72,0.897
11,2024-08-24 02:30:00,47.5,52.5,0.905
12,2024-08-24 03:00:00,47.63,52.37,0.909
13,2024-08-24 03:30:00,47.72,52.28,0.913
14,2024-08-24 04:00:00,48.47,51.53,0.941
15,2024-08-24 04:30:00,48.68,51.32,0.949
16,2024-08-24 05:00:00,48.89,51.11,0.957
17,2024-08-24 05:30:00,48.54,51.46,0.943
18,2024-08-24 06:00:00,48.67,51.33,0.948
19,2024-08-24 06:30:00,48.39,51.61,0.938
20,2024-08-24 07:00:00,48.27,51.73,0.933
21,2024-08-24 07:30:00,48.18,51.82,0.93
22,2024-08-24 08:00:00,47.54,52.46,0.906
23,2024-08-24 08:30:00,47.37,52.63,0.9
24,2024-08-24 09:00:00,47.0,53.0,0.887
25,2024-08-24 09:30:00,47.53,52.47,0.906
26,2024-08-24 10:00:00,47.55,52.45,0.907
27,2024-08-24 10:30:00,47.81,52.19,0.916
28,2024-08-24 11:00:00,47.87,52.13,0.918
29,2024-08-24 11:30:00,47.99,52.01,0.923
30,2024-08-24 12:00:00,48.08,51.92,0.926
31,2024-08-24 12:30:00,48.0,52.0,0.923
32,2024-08-24 13:00:00,47.79,52.21,0.915
33,2024-08-24 13:30:00,48.8,51.2,0.953
34,2024-08-24 14:00:00,48.99,51.01,0.96
35,2024-08-24 14:30:00,49.09,50.91,0.964
36,2024-08-24 15:00:00,49.19,50.81,0.968
37,2024-08-24 15:30:00,48.83,51.17,0.954
38,2024-08-24 16:00:00,48.97,51.03,0.96
39,2024-08-24 16:30:00,49.06,50.94,0.963
40,2024-08-24 17:00:00,48.87,51.13,0.956
41,2024-08-24 17:30:00,48.96,51.04,0.959
42,2024-08-24 18:00:00,48.95,51.05,0.959
43,2024-08-24 18:30:00,49.0,51.0,0.961
44,2024-08-24 19:00:00,48.21,51.79,0.931
45,2024-08-24 19:30:00,48.63,51.37,0.947
46,2024-08-24 20:00:00,48.74,51.26,0.951
47,2024-08-24 20:30:00,48.87,51.13,0.956
48,2024-08-24 21:00:00,49.05,50.95,0.963
49,2024-08-24 21:30:00,48.64,51.36,0.947
50,2024-08-24 22:00:00,48.16,51.84,0.929
51,2024-08-24 22:30:00,48.12,51.88,0.928
52,2024-08-24 23:00:00,48.0,52.0,0.923
53,2024-08-24 23:30:00,48.19,51.81,0.93
54,2024-08-25 00:00:00,48.07,51.93,0.926
55,2024-08-25 00:30:00,48.02,51.98,0.924
56,2024-08-25 01:00:00,47.89,52.11,0.919
57,2024-08-25 01:30:00,47.84,52.16,0.917
58,2024-08-25 02:00:00,48.12,51.88,0.928
59,2024-08-25 02:30:00,48.37,51.63,0.937
60,2024-08-25 03:00:00,48.25,51.75,0.932
61,2024-08-25 03:30:00,48.13,51.87,0.928
62,2024-08-25 04:00:00,48.02,51.98,0.924
63,2024-08-25 04:30:00,47.66,52.34,0.911
64,2024-08-25 05:00:00,47.65,52.35,0.91
65,2024-08-25 05:30:00,48.02,51.98,0.924
66,2024-08-25 06:00:00,47.96,52.04,0.922
67,2024-08-25 06:30:00,47.9,52.1,0.919
68,2024-08-25 07:00:00,48.2,51.8,0.931
69,2024-08-25 07:30:00,48.38,51.62,0.937
70,2024-08-25 08:00:00,48.29,51.71,0.934
71,2024-08-25 08:30:00,48.65,51.35,0.947
72,2024-08-25 09:00:00,48.78,51.22,0.952
73,2024-08-25 09:30:00,48.9,51.1,0.957
74,2024-08-25 10:00:00,49.02,50.98,0.962
75,2024-08-25 10:30:00,49.35,50.65,0.974
76,2024-08-25 11:00:00,49.43,50.57,0.977
77,2024-08-25 11:30:00,49.15,50.85,0.967
78,2024-08-25 12:00:00,49.12,50.88,0.965
79,2024-08-25 12:30:00,49.11,50.89,0.965
80,2024-08-25 13:00:00,48.8,51.2,0.953
81,2024-08-25 13:30:00,48.65,51.35,0.947
82,2024-08-25 14:00:00,48.53,51.47,0.943
83,2024-08-25 14:30:00,48.63,51.37,0.947
84,2024-08-25 15:00:00,48.78,51.22,0.952
85,2024-08-25 15:30:00,48.81,51.19,0.954
86,2024-08-25 16:00:00,48.86,51.14,0.955
87,2024-08-25 16:30:00,48.79,51.21,0.953
88,2024-08-25 17:00:00,48.77,51.23,0.952
89,2024-08-25 17:30:00,48.71,51.29,0.95
90,2024-08-25 18:00:00,48.61,51.39,0.946
91,2024-08-25 18:30:00,48.76,51.24,0.952
92,2024-08-25 19:00:00,48.72,51.28,0.95
93,2024-08-25 19:30:00,48.68,51.32,0.949
94,2024-08-25 20:00:00,48.6,51.4,0.946
95,2024-08-25 20:30:00,48.28,51.72,0.933
96,2024-08-25 21:00:00,48.42,51.58,0.939
97,2024-08-25 21:30:00,48.29,51.71,0.934
98,2024-08-25 22:00:00,48.28,51.72,0.933
99,2024-08-25 22:30:00,48.38,51.62,0.937
100,2024-08-25 23:00:00,48.33,51.67,0.935
101,2024-08-25 23:30:00,48.61,51.39,0.946
102,2024-08-26 00:00:00,48.83,51.17,0.954
103,2024-08-26 00:30:00,49.09,50.91,0.964
104,2024-08-26 01:00:00,49.12,50.88,0.965
105,2024-08-26 01:30:00,49.32,50.68,0.973
106,2024-08-26 02:00:00,49.23,50.77,0.97
107,2024-08-26 02:30:00,49.21,50.79,0.969
108,2024-08-26 03:00:00,49.36,50.64,0.975
109,2024-08-26 03:30:00,49.21,50.79,0.969
110,2024-08-26 04:00:00,49.29,50.71,0.972
111,2024-08-26 04:30:00,49.59,50.41,0.984
112,2024-08-26 05:00:00,49.56,50.44,0.983
113,2024-08-26 05:30:00,49.86,50.14,0.994
114,2024-08-26 06:00:00,50.01,49.99,1.0
115,2024-08-26 06:30:00,50.24,49.76,1.01
116,2024-08-26 07:00:00,50.43,49.57,1.017
117,2024-08-26 07:30:00,50.74,49.26,1.03
118,2024-08-26 08:00:00,50.77,49.23,1.031
119,2024-08-26 08:30:00,50.94,49.06,1.038
120,2024-08-26 09:00:00,51.01,48.99,1.041
121,2024-08-26 09:30:00,50.95,49.05,1.039
122,2024-08-26 10:00:00,50.86,49.14,1.035
123,2024-08-26 10:30:00,51.29,48.71,1.053
124,2024-08-26 11:00:00,51.31,48.69,1.054
125,2024-08-26 11:30:00,51.61,48.39,1.067
126,2024-08-26 12:00:00,52.04,47.96,1.085
127,2024-08-26 12:30:00,52.09,47.91,1.087
128,2024-08-26 13:00:00,51.87,48.13,1.078
129,2024-08-26 13:30:00,51.65,48.35,1.068
130,2024-08-26 14:00:00,51.7,48.3,1.07
131,2024-08-26 14:30:00,51.42,48.58,1.058
132,2024-08-26 15:00:00,51.72,48.28,1.071
133,2024-08-26 15:30:00,51.77,48.23,1.073
134,2024-08-26 16:00:00,51.25,48.75,1.051
135,2024-08-26 16:30:00,51.11,48.89,1.045
136,2024-08-26 17:00:00,51.34,48.66,1.055
137,2024-08-26 17:30:00,51.68,48.32,1.07
138,2024-08-26 18:00:00,51.79,48.21,1.074
139,2024-08-26 18:30:00,52.28,47.72,1.096
140,2024-08-26 19:00:00,52.56,47.44,1.108
141,2024-08-26 19:30:00,52.42,47.58,1.102
142,2024-08-26 20:00:00,52.62,47.38,1.111
143,2024-08-26 20:30:00,52.87,47.13,1.122
144,2024-08-26 21:00:00,53.07,46.93,1.131
145,2024-08-26 21:30:00,53.47,46.53,1.149
146,2024-08-26 22:00:00,53.78,46.22,1.164
147,2024-08-26 22:30:00,53.77,46.23,1.163
148,2024-08-26 23:00:00,53.93,46.07,1.171
149,2024-08-26 23:30:00,53.89,46.11,1.169
150,2024-08-27 00:00:00,54.17,45.83,1.182
151,2024-08-27 00:30:00,54.65,45.35,1.205
152,2024-08-27 01:00:00,54.88,45.12,1.216
153,2024-08-27 01:30:00,54.92,45.08,1.218
154,2024-08-27 02:00:00,55.14,44.86,1.229
155,2024-08-27 02:30:00,55.47,44.53,1.246
156,2024-08-27 03:00:00,55.77,44.23,1.261
157,2024-08-27 03:30:00,55.67,44.33,1.256
158,2024-08-27 04:00:00,56.76,43.24,1.313
159,2024-08-27 04:30:00,57.28,42.72,1.341
160,2024-08-27 05:00:00,57.19,42.81,1.336
161,2024-08-27 05:30:00,57.11,42.89,1.332
162,2024-08-27 06:00:00,57.26,42.74,1.34
163,2024-08-27 06:30:00,57.04,42.96,1.328
164,2024-08-27 07:00:00,57.0,43.0,1.326
165,2024-08-27 07:30:00,57.45,42.55,1.35
166,2024-08-27 08:00:00,57.95,42.05,1.378
167,2024-08-27 08:30:00,58.69,41.31,1.421
168,2024-08-27 09:00:00,58.43,41.57,1.406
169,2024-08-27 09:30:00,58.87,41.13,1.431
170,2024-08-27 10:00:00,59.12,40.88,1.446
171,2024-08-27 10:30:00,59.41,40.59,1.464
172,2024-08-27 11:00:00,59.7,40.3,1.481
173,2024-08-27 11:30:00,61.59,38.41,1.603
174,2024-08-27 12:00:00,62.16,37.84,1.643
175,2024-08-27 12:30:00,63.01,36.99,1.703
176,2024-08-27 13:00:00,63.73,36.27,1.757
177,2024-08-27 13:30:00,64.45,35.55,1.813
178,2024-08-27 14:00:00,64.42,35.58,1.811
179,2024-08-27 14:30:00,64.96,35.04,1.854
180,2024-08-27 15:00:00,64.87,35.13,1.847
181,2024-08-27 15:30:00,65.28,34.72,1.88
182,2024-08-27 16:00:00,65.39,34.61,1.889
183,2024-08-27 16:30:00,65.59,34.41,1.906
184,2024-08-27 17:00:00,65.35,34.65,1.886
185,2024-08-27 17:30:00,65.34,34.66,1.885
186,2024-08-27 18:00:00,65.29,34.71,1.881
187,2024-08-27 18:30:00,65.15,34.85,1.869
188,2024-08-27 19:00:00,66.1,33.9,1.95
189,2024-08-27 19:30:00,66.66,33.34,1.999
190,2024-08-27 20:00:00,67.51,32.49,2.078
191,2024-08-27 20:30:00,67.79,32.21,2.105
192,2024-08-27 21:00:00,67.6,32.4,2.086
193,2024-08-27 21:30:00,67.02,32.98,2.032
194,2024-08-27 22:00:00,67.53,32.47,2.08
195,2024-08-27 22:30:00,67.53,32.47,2.08
196,2024-08-27 23:00:00,67.78,32.22,2.104
197,2024-08-27 23:30:00,67.65,32.35,2.091
198,2024-08-28 00:00:00,67.78,32.22,2.104
199,2024-08-28 00:30:00,68.25,31.75,2.15
200,2024-08-28 01:00:00,68.77,31.23,2.202
201,2024-08-28 01:30:00,68.58,31.42,2.183
202,2024-08-28 02:00:00,68.13,31.87,2.138
203,2024-08-28 02:30:00,68.69,31.31,2.194
204,2024-08-28 03:00:00,68.74,31.26,2.199
205,2024-08-28 03:30:00,68.48,31.52,2.173
206,2024-08-28 04:00:00,68.38,31.62,2.163
207,2024-08-28 04:30:00,68.3,31.7,2.155
208,2024-08-28 05:00:00,67.46,32.54,2.073
209,2024-08-28 05:30:00,68.82,31.18,2.207
210,2024-08-28 06:00:00,68.79,31.21,2.204
211,2024-08-28 06:30:00,68.91,31.09,2.216
212,2024-08-28 07:00:00,69.75,30.25,2.306
213,2024-08-28 07:30:00,68.71,31.29,2.196
214,2024-08-28 08:00:00,68.17,31.83,2.142
215,2024-08-28 08:30:00,68.52,31.48,2.177
216,2024-08-28 09:00:00,68.14,31.86,2.139
217,2024-08-28 09:30:00,68.37,31.63,2.162
218,2024-08-28 10:00:00,68.1,31.9,2.135
219,2024-08-28 10:30:00,67.58,32.42,2.085
220,2024-08-28 11:00:00,66.71,33.29,2.004
221,2024-08-28 11:30:00,67.51,32.49,2.078
222,2024-08-28 12:00:00,68.23,31.77,2.148
223,2024-08-28 12:30:00,69.16,30.84,2.243
224,2024-08-28 13:00:00,70.47,29.53,2.386
225,2024-08-28 13:30:00,70.51,29.49,2.391
226,2024-08-28 14:00:00,70.85,29.15,2.431
227,2024-08-28 14:30:00,69.9,30.1,2.322
228,2024-08-28 15:00:00,69.79,30.21,2.31
229,2024-08-28 15:30:00,70.07,29.93,2.341
230,2024-08-28 16:00:00,70.63,29.37,2.405
231,2024-08-28 16:30:00,70.41,29.59,2.38
232,2024-08-28 17:00:00,70.34,29.66,2.372
233,2024-08-28 17:30:00,70.68,29.32,2.411
234,2024-08-28 18:00:00,70.48,29.52,2.388
235,2024-08-28 18:30:00,70.48,29.52,2.388
236,2024-08-28 19:00:00,70.37,29.63,2.375
237,2024-08-28 19:30:00,70.19,29.81,2.355
238,2024-08-28 20:00:00,70.52,29.48,2.392
239,2024-08-28 20:30:00,70.33,29.67,2.37
240,2024-08-28 21:00:00,70.45,29.55,2.384
241,2024-08-28 21:30:00,70.62,29.38,2.404
242,2024-08-28 22:00:00,70.48,29.52,2.388
243,2024-08-28 22:30:00,70.79,29.21,2.423
244,2024-08-28 23:00:00,70.69,29.31,2.412
245,2024-08-28 23:30:00,70.65,29.35,2.407
246,2024-08-29 00:00:00,70.43,29.57,2.382
247,2024-08-29 00:30:00,70.51,29.49,2.391
248,2024-08-29 01:00:00,70.53,29.47,2.393
249,2024-08-29 01:30:00,70.51,29.49,2.391
250,2024-08-29 02:00:00,70.58,29.42,2.399
251,2024-08-29 02:30:00,70.67,29.33,2.409
252,2024-08-29 03:00:00,70.97,29.03,2.445
253,2024-08-29 03:30:00,70.42,29.58,2.381
254,2024-08-29 04:00:00,70.25,29.75,2.361
255,2024-08-29 04:30:00,69.95,30.05,2.328
256,2024-08-29 05:00:00,70.0,30.0,2.333
257,2024-08-29 05:30:00,69.62,30.38,2.292
258,2024-08-29 06:00:00,69.51,30.49,2.28
259,2024-08-29 06:30:00,69.44,30.56,2.272
260,2024-08-29 07:00:00,69.22,30.78,2.249
261,2024-08-29 07:30:00,69.2,30.8,2.247
262,2024-08-29 08:00:00,68.97,31.03,2.223
263,2024-08-29 08:30:00,68.65,31.35,2.19
264,2024-08-29 09:00:00,67.68,32.32,2.094
265,2024-08-29 09:30:00,67.74,32.26,2.1
266,2024-08-29 10:00:00,67.15,32.85,2.044
267,2024-08-29 10:30:00,66.61,33.39,1.995
268,2024-08-29 11:00:00,66.34,33.66,1.971
269,2024-08-29 11:30:00,65.92,34.08,1.934
270,2024-08-29 12:00:00,65.12,34.88,1.867
271,2024-08-29 12:30:00,64.33,35.67,1.803
272,2024-08-29 13:00:00,63.31,36.69,1.726
273,2024-08-29 13:30:00,62.14,37.86,1.641
274,2024-08-29 14:00:00,61.74,38.26,1.614
275,2024-08-29 14:30:00,62.65,37.35,1.677
276,2024-08-29 15:00:00,62.98,37.02,1.701
277,2024-08-29 15:30:00,63.38,36.62,1.731
278,2024-08-29 16:00:00,64.34,35.66,1.804
279,2024-08-29 16:30:00,65.33,34.67,1.884
280,2024-08-29 17:00:00,65.24,34.76,1.877
281,2024-08-29 17:30:00,65.36,34.64,1.887
282,2024-08-29 18:00:00,65.58,34.42,1.905
283,2024-08-29 18:30:00,65.65,34.35,1.911
284,2024-08-29 19:00:00,65.71,34.29,1.916
285,2024-08-29 19:30:00,65.7,34.3,1.915
286,2024-08-29 20:00:00,65.97,34.03,1.939
287,2024-08-29 20:30:00,66.41,33.59,1.977
288,2024-08-29 21:00:00,66.8,33.2,2.012
289,2024-08-29 21:30:00,66.89,33.11,2.02
290,2024-08-29 22:00:00,67.37,32.63,2.065
291,2024-08-29 22:30:00,67.22,32.78,2.051
292,2024-08-29 23:00:00,67.32,32.68,2.06
293,2024-08-29 23:30:00,67.48,32.52,2.075
294,2024-08-30 00:00:00,67.57,32.43,2.084
295,2024-08-30 00:30:00,67.26,32.74,2.054
296,2024-08-30 01:00:00,67.34,32.66,2.062
297,2024-08-30 01:30:00,67.5,32.5,2.077
298,2024-08-30 02:00:00,67.57,32.43,2.084
299,2024-08-30 02:30:00,67.32,32.68,2.06
300,2024-08-30 03:00:00,67.62,32.38,2.088
301,2024-08-30 03:30:00,67.86,32.14,2.111
302,2024-08-30 04:00:00,68.53,31.47,2.178
303,2024-08-30 04:30:00,68.83,31.17,2.208
304,2024-08-30 05:00:00,68.12,31.88,2.137
305,2024-08-30 05:30:00,68.51,31.49,2.176
306,2024-08-30 06:00:00,68.25,31.75,2.15
307,2024-08-30 06:30:00,68.55,31.45,2.18
308,2024-08-30 07:00:00,68.58,31.42,2.183
309,2024-08-30 07:30:00,68.46,31.54,2.171
310,2024-08-30 08:00:00,68.05,31.95,2.13
311,2024-08-30 08:30:00,67.66,32.34,2.092
312,2024-08-30 09:00:00,66.98,33.02,2.028
313,2024-08-30 09:30:00,67.33,32.67,2.061
314,2024-08-30 10:00:00,68.16,31.84,2.141
315,2024-08-30 10:30:00,67.89,32.11,2.114
316,2024-08-30 11:00:00,67.47,32.53,2.074
317,2024-08-30 11:30:00,68.03,31.97,2.128
318,2024-08-30 12:00:00,68.23,31.77,2.148
319,2024-08-30 12:30:00,69.9,30.1,2.322
320,2024-08-30 13:00:00,70.68,29.32,2.411
321,2024-08-30 13:30:00,70.94,29.06,2.441
322,2024-08-30 14:00:00,71.23,28.77,2.476
323,2024-08-30 14:30:00,70.74,29.26,2.418
324,2024-08-30 15:00:00,71.08,28.92,2.458
325,2024-08-30 15:30:00,71.58,28.42,2.519
326,2024-08-30 16:00:00,70.8,29.2,2.425
327,2024-08-30 16:30:00,70.34,29.66,2.372
328,2024-08-30 17:00:00,70.09,29.91,2.343
329,2024-08-30 17:30:00,70.3,29.7,2.367
330,2024-08-30 18:00:00,70.42,29.58,2.381
331,2024-08-30 18:30:00,70.59,29.41,2.4
332,2024-08-30 19:00:00,70.42,29.58,2.381
333,2024-08-30 19:30:00,70.49,29.51,2.389
334,2024-08-30 20:00:00,70.36,29.64,2.374
335,2024-08-30 20:30:00,70.27,29.73,2.364
336,2024-08-30 21:00:00,70.05,29.95,2.339
337,2024-08-30 21:30:00,69.96,30.04,2.329
338,2024-08-30 22:00:00,69.95,30.05,2.328
339,2024-08-30 22:30:00,69.92,30.08,2.324
340,2024-08-30 23:00:00,69.82,30.18,2.313
341,2024-08-30 23:30:00,69.62,30.38,2.292
342,2024-08-31 00:00:00,69.49,30.51,2.278
343,2024-08-31 00:30:00,69.32,30.68,2.259
344,2024-08-31 01:00:00,69.41,30.59,2.269
345,2024-08-31 01:30:00,69.4,30.6,2.268
346,2024-08-31 02:00:00,69.56,30.44,2.285
347,2024-08-31 02:30:00,69.28,30.72,2.255
348,2024-08-31 03:00:00,69.11,30.89,2.237
349,2024-08-31 03:30:00,68.96,31.04,2.222
350,2024-08-31 04:00:00,68.66,31.34,2.191
351,2024-08-31 04:30:00,68.26,31.74,2.151
352,2024-08-31 05:00:00,68.08,31.92,2.133
353,2024-08-31 05:30:00,67.81,32.19,2.107
354,2024-08-31 06:00:00,67.21,32.79,2.05
355,2024-08-31 06:30:00,67.01,32.99,2.031
356,2024-08-31 07:00:00,67.02,32.98,2.032
357,2024-08-31 07:30:00,67.54,32.46,2.081
358,2024-08-31 08:00:00,67.97,32.03,2.122
359,2024-08-31 08:30:00,68.11,31.89,2.136
360,2024-08-31 09:00:00,67.93,32.07,2.118
361,2024-08-31 09:30:00,67.83,32.17,2.108
362,2024-08-31 10:00:00,68.05,31.95,2.13
363,2024-08-31 10:30:00,68.07,31.93,2.132
364,2024-08-31 11:00:00,67.18,32.82,2.047
365,2024-08-31 11:30:00,67.13,32.87,2.042
366,2024-08-31 12:00:00,67.09,32.91,2.039
367,2024-08-31 12:30:00,67.05,32.95,2.035
368,2024-08-31 13:00:00,67.19,32.81,2.048
369,2024-08-31 13:30:00,67.04,32.96,2.034
370,2024-08-31 14:00:00,67.01,32.99,2.031
371,2024-08-31 14:30:00,66.95,33.05,2.026
372,2024-08-31 15:00:00,67.07,32.93,2.037
373,2024-08-31 15:30:00,67.34,32.66,2.062
374,2024-08-31 16:00:00,67.27,32.73,2.055
375,2024-08-31 16:30:00,67.34,32.66,2.062
376,2024-08-31 17:00:00,67.43,32.57,2.07
377,2024-08-31 17:30:00,67.46,32.54,2.073
378,2024-08-31 18:00:00,67.61,32.39,2.087
379,2024-08-31 18:30:00,67.62,32.38,2.088
380,2024-08-31 19:00:00,67.62,32.38,2.088
381,2024-08-31 19:30:00,67.56,32.44,2.083
382,2024-08-31 20:00:00,67.47,32.53,2.074
383,2024-08-31 20:30:00,67.58,32.42,2.085
384,2024-08-31 21:00:00,67.65,32.35,2.091
385,2024-08-31 21:30:00,67.7,32.3,2.096
386,2024-08-31 22:00:00,67.73,32.27,2.099
387,2024-08-31 22:30:00,67.69,32.31,2.095
388,2024-08-31 23:00:00,67.63,32.37,2.089
389,2024-08-31 23:30:00,67.51,32.49,2.078
390,2024-09-01 00:00:00,68.05,31.95,2.13
391,2024-09-01 00:30:00,68.39,31.61,2.164
392,2024-09-01 01:00:00,68.21,31.79,2.146
393,2024-09-01 01:30:00,68.29,31.71,2.154
394,2024-09-01 02:00:00,68.5,31.5,2.175
395,2024-09-01 02:30:00,69.83,30.17,2.315
396,2024-09-01 03:00:00,70.34,29.66,2.372
397,2024-09-01 03:30:00,70.86,29.14,2.432
398,2024-09-01 04:00:00,70.94,29.06,2.441
399,2024-09-01 04:30:00,70.5,29.5,2.39
400,2024-09-01 05:00:00,70.76,29.24,2.42
401,2024-09-01 05:30:00,70.58,29.42,2.399
402,2024-09-01 06:00:00,70.46,29.54,2.385
