time,open,high,low,close
2024-08-30 13:30:00-03:00,82873.06,82976.4,82396.43,82442.99
2024-08-30 14:00:00-03:00,82442.99,82605.67,82243.39,82602.09
2024-08-30 14:30:00-03:00,82602.09,82602.09,81837.46,81837.46
2024-08-30 15:00:00-03:00,81837.46,81900.15,81164.67,81261.01
2024-08-30 15:30:00-03:00,81261.01,81261.01,80807.31,80817.63
2024-08-30 16:00:00-03:00,80817.63,80881.41,80575.84,80699.14
2024-08-30 16:30:00-03:00,80699.14,80706.38,80461.74,80534.08
2024-08-30 17:00:00-03:00,80534.08,80611.01,80534.08,80554.63
2024-08-30 17:30:00-03:00,80554.63,80635.77,80315.61,80315.61
2024-08-30 18:00:00-03:00,80315.61,80351.55,80169.34,80237.53
2024-08-30 18:30:00-03:00,80237.53,80272.8,80163.12,80272.8
2024-08-30 19:00:00-03:00,80272.8,80272.8,79951.97,79965.16
2024-08-30 19:30:00-03:00,79965.16,80002.69,79812.02,79871.14
2024-08-30 20:00:00-03:00,79871.14,79897.53,79862.01,79885.87
2024-08-30 20:30:00-03:00,79885.87,79897.1,79854.64,79856.02
2024-08-30 21:00:00-03:00,79856.02,80333.84,79856.02,80333.84
2024-08-30 21:30:00-03:00,80333.84,80493.02,80297.81,80469.1
2024-08-30 22:00:00-03:00,80469.1,80549.49,80469.1,80510.34
2024-08-30 22:30:00-03:00,80510.34,80517.93,80484.67,80514.84
2024-08-30 23:00:00-03:00,80514.84,80586.15,80498.37,80539.15
2024-08-30 23:30:00-03:00,80539.15,80596.03,80539.15,80590.66
2024-08-31 00:00:00-03:00,80590.66,80693.91,80590.28,80664.25
2024-08-31 00:30:00-03:00,80664.25,80704.24,80657.51,80686.99
2024-08-31 01:00:00-03:00,80686.99,80752.12,80670.42,80738.13
2024-08-31 01:30:00-03:00,80738.13,80796.02,80738.13,80796.02
2024-08-31 02:00:00-03:00,80796.02,80796.02,80676.71,80734.94
2024-08-31 02:30:00-03:00,80734.94,80747.12,80680.01,80680.01
2024-08-31 03:00:00-03:00,80680.01,80680.99,80605.73,80605.73
2024-08-31 03:30:00-03:00,80605.73,80695.16,80605.73,80695.16
2024-08-31 04:00:00-03:00,80695.16,80715.6,80626.17,80657.64
2024-08-31 04:30:00-03:00,80657.64,80675.9,80592.49,80643.43
2024-08-31 05:00:00-03:00,80643.43,80831.07,80643.43,80829.14
2024-08-31 05:30:00-03:00,80829.14,80831.75,80747.63,80801.87
2024-08-31 06:00:00-03:00,80801.87,80801.87,80671.19,80732.9
2024-08-31 06:30:00-03:00,80732.9,80835.17,80705.21,80835.17
2024-08-31 07:00:00-03:00,80835.17,80847.65,80767.31,80784.87
2024-08-31 07:30:00-03:00,80784.87,80817.21,80634.27,80634.27
2024-08-31 08:00:00-03:00,80634.27,80710.33,80634.27,80688.9
2024-08-31 08:30:00-03:00,80688.9,80744.01,80685.89,80744.01
2024-08-31 09:00:00-03:00,80744.01,80855.77,80744.01,80822.63
2024-08-31 09:30:00-03:00,80822.63,80851.71,80781.25,80797.19
2024-08-31 10:00:00-03:00,80797.19,80896.64,80797.19,80896.64
2024-08-31 10:30:00-03:00,80896.64,81107.75,80889.87,81107.75
2024-08-31 11:00:00-03:00,81107.75,81107.75,81070.9,81092.56
2024-08-31 11:30:00-03:00,81092.56,81111.26,81028.46,81037.46
2024-08-31 12:00:00-03:00,81037.46,81191.96,81037.46,81179.59
2024-08-31 12:30:00-03:00,81179.59,81272.81,81179.59,81264.95
2024-08-31 13:00:00-03:00,81264.95,81351.35,81256.9,81351.35
2024-08-31 13:30:00-03:00,81351.35,81356.5,81270.81,81329.25
2024-08-31 14:00:00-03:00,81329.25,81332.4,81278.2,81286.52
2024-08-31 14:30:00-03:00,81286.52,81314.91,80985.89,80985.89
2024-08-31 15:00:00-03:00,80985.89,81020.08,80929.85,80969.07
2024-08-31 15:30:00-03:00,80969.07,81067.48,80951.07,81031.42
2024-08-31 16:00:00-03:00,81031.42,81053.49,81024.62,81039.35
2024-08-31 16:30:00-03:00,81039.35,81048.15,81009.51,81048.15
2024-08-31 17:00:00-03:00,81048.15,81072.26,80991.66,80991.66
2024-08-31 17:30:00-03:00,80991.66,81027.83,80903.56,80924.05
2024-08-31 18:00:00-03:00,80924.05,80941.68,80846.27,80850.37
2024-08-31 18:30:00-03:00,80850.37,80893.49,80798.33,80811.61
2024-08-31 19:00:00-03:00,80811.61,80965.79,80811.61,80961.69
2024-08-31 19:30:00-03:00,80961.69,81021.62,80961.12,81002.48
2024-08-31 20:00:00-03:00,81002.48,81011.08,80928.47,81002.32
2024-08-31 20:30:00-03:00,81002.32,81038.15,80996.06,80996.06
2024-08-31 21:00:00-03:00,80996.06,80996.06,80882,80895.15
2024-08-31 21:30:00-03:00,80895.15,80933.51,80889.95,80931.52
2024-08-31 22:00:00-03:00,80931.52,80939.73,80900.62,80905.39
2024-08-31 22:30:00-03:00,80905.39,80948.92,80899.29,80904.83
2024-08-31 23:00:00-03:00,80904.83,80995.23,80870.89,80903.14
2024-08-31 23:30:00-03:00,80903.14,81270.03,80903.14,81209.67
2024-09-01 00:00:00-03:00,81209.67,81426.23,81007.13,81029.87
2024-09-01 00:30:00-03:00,81029.87,81093.26,81022.94,81091.53
2024-09-01 01:00:00-03:00,81091.53,81165.42,81081.42,81157.04
2024-09-01 01:30:00-03:00,81157.04,81598,81096.31,81597.14
2024-09-01 02:00:00-03:00,81597.14,81970.07,81025.8,81054.84
2024-09-01 02:30:00-03:00,81054.84,82602.1,81054.84,82602.1
2024-09-01 03:00:00-03:00,82602.1,82838.75,82602.1,82838.75
2024-09-01 03:30:00-03:00,82838.75,82859.19,82801.17,82856.56
2024-09-01 04:00:00-03:00,82856.56,83082.72,82856.56,83082.72
2024-09-01 04:30:00-03:00,83082.72,83086.98,82668.25,82854.76
2024-09-01 05:00:00-03:00,82854.76,82978.53,82811.7,82875.52
2024-09-01 05:30:00-03:00,82875.52,82963.82,82875.52,82924.78
2024-09-01 06:00:00-03:00,82924.78,83062.22,82924.78,83062.22
2024-09-01 06:30:00-03:00,83062.22,83080,83009.83,83071.35
2024-09-01 07:00:00-03:00,83071.35,83139.9,82951.38,83122.53
2024-09-01 07:30:00-03:00,83122.53,83231.39,83122.53,83147
2024-09-01 08:00:00-03:00,83147,83301.9,83147,83256.75
2024-09-01 08:30:00-03:00,83256.75,83258.76,82311.99,82311.99
2024-09-01 09:00:00-03:00,82311.99,82808.53,82311.99,82808.53
2024-09-01 09:30:00-03:00,82808.53,83011.85,82795.96,83011.85
2024-09-01 10:00:00-03:00,83011.85,83078.88,82955.69,83078.88
2024-09-01 10:30:00-03:00,83078.88,83434.72,82842.88,82846.96
2024-09-01 11:00:00-03:00,82846.96,83902.43,82846.96,83731.42
2024-09-01 11:30:00-03:00,83731.42,83731.42,82980.47,83010.12
2024-09-01 12:00:00-03:00,83010.12,83086.06,83010.12,83085.64
2024-09-01 12:30:00-03:00,83085.64,83240.62,82787.03,83231.31
2024-09-01 13:00:00-03:00,83231.31,83418.21,83186.8,83395.67
2024-09-01 13:30:00-03:00,83395.67,83651.21,83368.57,83580.19
2024-09-01 14:00:00-03:00,83580.19,83617.29,83469.13,83540.85
2024-09-01 14:30:00-03:00,83540.85,83626.52,83540.85,83591.59
2024-09-01 15:00:00-03:00,83591.59,83750.1,82857.75,82857.75
2024-09-01 15:30:00-03:00,82857.75,82857.75,82634.5,82634.5
2024-09-01 16:00:00-03:00,82634.5,82697.88,82577.23,82689.07
2024-09-01 16:30:00-03:00,82689.07,82689.07,82512.22,82512.22
2024-09-01 17:00:00-03:00,82512.22,82544.9,82505.91,82527.93
2024-09-01 17:30:00-03:00,82527.93,82678.63,82520.28,82644.69
2024-09-01 18:00:00-03:00,82644.69,82644.69,82494.99,82510.89
2024-09-01 18:30:00-03:00,82510.89,82584.79,82490.24,82541.97
2024-09-01 19:00:00-03:00,82541.97,82712.4,82187.07,82416.13
2024-09-01 19:30:00-03:00,82416.13,82416.13,81927.66,82190.43
2024-09-01 20:00:00-03:00,82190.43,82274.98,81829.65,81829.65
2024-09-01 20:30:00-03:00,81829.65,82150.91,81696.16,82150.91
2024-09-01 21:00:00-03:00,82150.91,82229.96,81851.14,81851.14
2024-09-01 21:30:00-03:00,81851.14,81851.14,81325.47,81325.47
2024-09-01 22:00:00-03:00,81325.47,81389.6,81032.13,81195.06
2024-09-01 22:30:00-03:00,81195.06,81366.51,81152.28,81183.41
2024-09-01 23:00:00-03:00,81183.41,81552.98,80916.98,81427.83
2024-09-01 23:30:00-03:00,81427.83,81672.79,81390.2,81672.79
2024-09-02 00:00:00-03:00,81672.79,81672.88,81346.26,81651.58
2024-09-02 00:30:00-03:00,81651.58,81685.03,81609.5,81633.72
2024-09-02 01:00:00-03:00,81633.72,81773.87,81633.72,81747.08
2024-09-02 01:30:00-03:00,81747.08,81874.89,81720.59,81874.89
2024-09-02 02:00:00-03:00,81874.89,81996.83,81759.2,81789.66
2024-09-02 02:30:00-03:00,81789.66,81934.2,81730.06,81929.29
2024-09-02 03:00:00-03:00,81929.29,81954.84,81805.43,81816.12
2024-09-02 03:30:00-03:00,81816.12,81896.55,81816.12,81892.19
2024-09-02 04:00:00-03:00,81892.19,82045.57,81818.94,82045.57
2024-09-02 04:30:00-03:00,82045.57,82168.04,82045.57,82165.84
2024-09-02 05:00:00-03:00,82165.84,82819.35,82157.88,82746.03
2024-09-02 05:30:00-03:00,82746.03,82746.03,82370.59,82412.29
2024-09-02 06:00:00-03:00,82412.29,82666.65,82369.41,82648.27
2024-09-02 06:30:00-03:00,82648.27,82838.43,82570.21,82570.21
2024-09-02 07:00:00-03:00,82570.21,82688.23,82344.36,82541.99
2024-09-02 07:30:00-03:00,82541.99,82657.53,82506.77,82657.53
2024-09-02 08:00:00-03:00,82657.53,83247.16,82657.53,83247.16
2024-09-02 08:30:00-03:00,83247.16,83350.1,83155.68,83185.63
2024-09-02 09:00:00-03:00,83185.63,83752.84,83169,83701.89
2024-09-02 09:30:00-03:00,83701.89,83822.12,83688.84,83822.12
2024-09-02 10:00:00-03:00,83822.12,83834.72,83537.33,83548.07
2024-09-02 10:30:00-03:00,83548.07,83548.07,83461.72,83461.72
2024-09-02 11:00:00-03:00,83461.72,83608.55,83455.16,83529.56
2024-09-02 11:30:00-03:00,83529.56,84600.16,83529.56,84600.16
2024-09-02 12:00:00-03:00,84600.16,84695.09,84570.76,84689.15
2024-09-02 12:30:00-03:00,84689.15,84750.13,84584.95,84724.84
2024-09-02 13:00:00-03:00,84724.84,84724.84,84535.64,84539.2
2024-09-02 13:30:00-03:00,84539.2,84539.2,84370.19,84382.07
2024-09-02 14:00:00-03:00,84382.07,84390.47,84343.53,84366.07
2024-09-02 14:30:00-03:00,84366.07,84366.07,84265.99,84281.7
2024-09-02 15:00:00-03:00,84281.7,84286.4,84101.56,84134.53
2024-09-02 15:30:00-03:00,84134.53,84135.32,83929.67,83934.82
2024-09-02 16:00:00-03:00,83934.82,83953.25,83927.66,83948.35
2024-09-02 16:30:00-03:00,83948.35,84027.09,83934.31,84027.09
2024-09-02 17:00:00-03:00,84027.09,84063.06,83873.01,83885.99
2024-09-02 17:30:00-03:00,83885.99,83891,82626.31,82648.88
2024-09-02 18:00:00-03:00,82648.88,83189.92,82189.44,83189.92
2024-09-02 18:30:00-03:00,83189.92,83253.32,82883.83,82997.21
2024-09-02 19:00:00-03:00,82997.21,83376.11,82997.21,83243.63
2024-09-02 19:30:00-03:00,83243.63,83243.63,82893,82939.95
2024-09-02 20:00:00-03:00,82939.95,82995.76,82865.11,82871.8
2024-09-02 20:30:00-03:00,82871.8,82990.87,82500.25,82500.25
2024-09-02 21:00:00-03:00,82500.25,82672.37,82474.54,82672.37
2024-09-02 21:30:00-03:00,82672.37,82910.49,82617.25,82910.49
2024-09-02 22:00:00-03:00,82910.49,82970.27,82834.69,82848.97
2024-09-02 22:30:00-03:00,82848.97,82886.1,82811.76,82876.61
2024-09-02 23:00:00-03:00,82876.61,82930.88,82592.38,82664.74
2024-09-02 23:30:00-03:00,82664.74,82684.66,82069.4,82069.4
2024-09-03 00:00:00-03:00,82069.4,82237.3,81995.94,82237.3
2024-09-03 00:30:00-03:00,82237.3,82246.42,82116.18,82116.18
2024-09-03 01:00:00-03:00,82116.18,82116.18,81977.81,81996.76
2024-09-03 01:30:00-03:00,81996.76,82187.92,81885.63,82187.92
2024-09-03 02:00:00-03:00,82187.92,82756.31,82186.26,82630.4
2024-09-03 02:30:00-03:00,82630.4,82641.47,82581.49,82606.84
2024-09-03 03:00:00-03:00,82606.84,83043.15,82606.84,82998.76
2024-09-03 03:30:00-03:00,82998.76,83135.08,82998.76,83135.08
2024-09-03 04:00:00-03:00,83135.08,83142.99,83077.4,83084.71
2024-09-03 04:30:00-03:00,83084.71,83113.76,83015.6,83071.49
2024-09-03 05:00:00-03:00,83071.49,83130.51,83022.15,83039.47
2024-09-03 05:30:00-03:00,83039.47,83818.71,83039.47,83818.71
2024-09-03 06:00:00-03:00,83818.71,84083.99,83818.71,84077.21
2024-09-03 06:30:00-03:00,84077.21,84219.63,84077.21,84204.74
2024-09-03 07:00:00-03:00,84204.74,84294.25,84056.18,84108.83
2024-09-03 07:30:00-03:00,84108.83,84287.36,84099.11,84286.14
2024-09-03 08:00:00-03:00,84286.14,84357.04,84271.84,84286.65
2024-09-03 08:30:00-03:00,84286.65,84344.47,84280.89,84305.7
2024-09-03 09:00:00-03:00,84305.7,84314.47,84231.31,84260.59
2024-09-03 09:30:00-03:00,84260.59,84260.59,84036.88,84070.84
2024-09-03 10:00:00-03:00,84070.84,84455.43,84053.95,84455.43
2024-09-03 10:30:00-03:00,84455.43,85042.97,84277.76,85042.97
2024-09-03 11:00:00-03:00,85042.97,86119.17,85042.97,85793.38
2024-09-03 11:30:00-03:00,85793.38,86729.43,85793.38,86729.43
2024-09-03 12:00:00-03:00,86729.43,87546.29,86729.43,87265.24
2024-09-03 12:30:00-03:00,87265.24,87334.02,87042.64,87334.02
2024-09-03 13:00:00-03:00,87334.02,87498.46,87334.02,87411.85
2024-09-03 13:30:00-03:00,87411.85,87857.34,87393.24,87857.34
2024-09-03 14:00:00-03:00,87857.34,87931.31,87312.29,87312.29
2024-09-03 14:30:00-03:00,87312.29,87312.29,86722.26,87112.61
2024-09-03 15:00:00-03:00,87112.61,87314.79,86941.27,86941.27
2024-09-03 15:30:00-03:00,86941.27,86957.77,86598.27,86598.27
2024-09-03 16:00:00-03:00,86598.27,86626.91,85905.14,85925.58
2024-09-03 16:30:00-03:00,85925.58,85954.77,85448.6,85448.6
2024-09-03 17:00:00-03:00,85448.6,85484.35,85381.56,85382.17
2024-09-03 17:30:00-03:00,85382.17,85382.17,84929.76,84929.76
2024-09-03 18:00:00-03:00,84929.76,84929.76,84476.07,84476.07
2024-09-03 18:30:00-03:00,84476.07,84476.07,84303.37,84307.07
2024-09-03 19:00:00-03:00,84307.07,84307.89,83861.73,83875.75
2024-09-03 19:30:00-03:00,83875.75,84005.06,83875.75,83971.39
2024-09-03 20:00:00-03:00,83971.39,83971.39,83577.63,83577.63
2024-09-03 20:30:00-03:00,83577.63,83728.58,83165.32,83165.32
2024-09-03 21:00:00-03:00,83165.32,83219.14,82058.41,82058.41
2024-09-03 21:30:00-03:00,82058.41,82337.88,81843.68,82337.88
2024-09-03 22:00:00-03:00,82337.88,82337.88,80577.97,81871.25
2024-09-03 22:30:00-03:00,81871.25,81919.14,81178.32,81289.49
2024-09-03 23:00:00-03:00,81289.49,81538.12,81289.49,81405.22
2024-09-03 23:30:00-03:00,81405.22,81472.97,81261.65,81279.99
2024-09-04 00:00:00-03:00,81279.99,81598.51,81279.99,81598.51
2024-09-04 00:30:00-03:00,81598.51,81675.26,81167.65,81190.09
2024-09-04 01:00:00-03:00,81190.09,81299.49,81190.09,81251.3
2024-09-04 01:30:00-03:00,81251.3,81324.38,81248.41,81271.5
2024-09-04 02:00:00-03:00,81271.5,81645.77,81256.93,81645.77
2024-09-04 02:30:00-03:00,81645.77,81707.34,81431.62,81483.58
2024-09-04 03:00:00-03:00,81483.58,81483.58,81301.11,81310.06
2024-09-04 03:30:00-03:00,81310.06,81351.73,80901.12,80901.12
2024-09-04 04:00:00-03:00,80901.12,81241.93,80876.58,80903.43
2024-09-04 04:30:00-03:00,80903.43,80938.17,80718.27,80868.83
2024-09-04 05:00:00-03:00,80868.83,80957.15,80868.83,80939.18
2024-09-04 05:30:00-03:00,80939.18,80939.18,80778.48,80887.1
2024-09-04 06:00:00-03:00,80887.1,80921.32,80720.55,80745.32
2024-09-04 06:30:00-03:00,80745.32,80979.28,80745.32,80979.28
2024-09-04 07:00:00-03:00,80979.28,81031.81,80875.29,80885.47
2024-09-04 07:30:00-03:00,80885.47,80897.31,80789.31,80791.96
2024-09-04 08:00:00-03:00,80791.96,81030.75,80791.96,81030.75
2024-09-04 08:30:00-03:00,81030.75,81030.75,80971.3,81000.39
2024-09-04 09:00:00-03:00,81000.39,81049.88,80936.08,80975.14
2024-09-04 09:30:00-03:00,80975.14,80990.63,80675.29,80675.29
2024-09-04 10:00:00-03:00,80675.29,80682.78,80508.51,80626.7
2024-09-04 10:30:00-03:00,80626.7,80878.81,80600.66,80821.15
2024-09-04 11:00:00-03:00,80821.15,81103.38,80174.91,80233.11
2024-09-04 11:30:00-03:00,80233.11,80233.11,79046.26,79113.38
2024-09-04 12:00:00-03:00,79113.38,80081.84,78718.73,79191.43
2024-09-04 12:30:00-03:00,79191.43,80770.59,79191.43,80770.59
2024-09-04 13:00:00-03:00,80770.59,81170.52,80407.73,81057.29
2024-09-04 13:30:00-03:00,81057.29,81212.62,81036.13,81168.43
2024-09-04 14:00:00-03:00,81168.43,81176.35,80984.37,80984.37
2024-09-04 14:30:00-03:00,80984.37,81011.05,80511.48,80567.67
2024-09-04 15:00:00-03:00,80567.67,80632.76,80544.38,80586.85
2024-09-04 15:30:00-03:00,80586.85,80707.14,80517.04,80610.43
2024-09-04 16:00:00-03:00,80610.43,80734.72,80600.65,80712.36
2024-09-04 16:30:00-03:00,80712.36,80712.36,80500.56,80515.51
2024-09-04 17:00:00-03:00,80515.51,80626.21,80333.02,80333.02
2024-09-04 17:30:00-03:00,80333.02,80886,80301.23,80821.98
2024-09-04 18:00:00-03:00,80821.98,80821.98,80699.23,80699.23
2024-09-04 18:30:00-03:00,80699.23,80727.04,80689.59,80727.04
2024-09-04 19:00:00-03:00,80727.04,80885.53,80706.45,80885.53
2024-09-04 19:30:00-03:00,80885.53,81023.33,80885.53,81023.33
2024-09-04 20:00:00-03:00,81023.33,81096.5,81023.33,81078.7
2024-09-04 20:30:00-03:00,81078.7,81124.56,81070.13,81104.8
2024-09-04 21:00:00-03:00,81104.8,81229.34,81087.15,81229.34
2024-09-04 21:30:00-03:00,81229.34,81373.54,81203.24,81373.54
2024-09-04 22:00:00-03:00,81373.54,81652.74,81373.54,81514.01
2024-09-04 22:30:00-03:00,81514.01,81577.19,81453.74,81502.27
2024-09-04 23:00:00-03:00,81502.27,81565.17,81471.08,81549.09
2024-09-04 23:30:00-03:00,81549.09,81709.17,81549.09,81709.17
2024-09-05 00:00:00-03:00,81709.17,82425.63,81375.55,82324.71
2024-09-05 00:30:00-03:00,82324.71,82489.1,82065.2,82242.47
2024-09-05 01:00:00-03:00,82242.47,82395.3,81954.07,81994.18
2024-09-05 01:30:00-03:00,81994.18,82184.86,81977.66,82184.86
2024-09-05 02:00:00-03:00,82184.86,82527.13,82184.86,82489.78
2024-09-05 02:30:00-03:00,82489.78,82572.3,82486.01,82559.08
2024-09-05 03:00:00-03:00,82559.08,82987.42,82558.17,82700.73
2024-09-05 03:30:00-03:00,82700.73,83210.92,82675.15,83210.92
2024-09-05 04:00:00-03:00,83210.92,83239.17,82357.37,82357.37
2024-09-05 04:30:00-03:00,82357.37,82357.37,82179.32,82290.8
2024-09-05 05:00:00-03:00,82290.8,82460.84,82290.8,82439.26
2024-09-05 05:30:00-03:00,82439.26,82992.96,82436.58,82992.96
2024-09-05 06:00:00-03:00,82992.96,83261.49,82992.96,83261.49
2024-09-05 06:30:00-03:00,83261.49,84038.16,83261.49,83650.37
2024-09-05 07:00:00-03:00,83650.37,84098.14,83602.11,84098.14
2024-09-05 07:30:00-03:00,84098.14,84296.63,84096.43,84155.96
2024-09-05 08:00:00-03:00,84155.96,84193.16,84139.67,84173.5
2024-09-05 08:30:00-03:00,84173.5,84332.35,84144.53,84332.35
2024-09-05 09:00:00-03:00,84332.35,84650.18,84332.35,84650.18
2024-09-05 09:30:00-03:00,84650.18,85268.47,84629.29,85139.45
2024-09-05 10:00:00-03:00,85139.45,85373.91,85139.45,85361.2
2024-09-05 10:30:00-03:00,85361.2,85471.07,85195.26,85269.72
2024-09-05 11:00:00-03:00,85269.72,85556.75,85032.06,85384.3
2024-09-05 11:30:00-03:00,85384.3,85452.31,85018.27,85264.47
2024-09-05 12:00:00-03:00,85264.47,85284.67,84139.86,84760.32
2024-09-05 12:30:00-03:00,84760.32,85725.61,84760.32,85725.61
2024-09-05 13:00:00-03:00,85725.61,85987.88,85626.73,85657.91
2024-09-05 13:30:00-03:00,85657.91,85755.62,85439.61,85755.62
2024-09-05 14:00:00-03:00,85755.62,85757.5,85572.42,85613.93
2024-09-05 14:30:00-03:00,85613.93,85613.93,85149.54,85149.54
2024-09-05 15:00:00-03:00,85149.54,85149.54,84784.14,84787.65
2024-09-05 15:30:00-03:00,84787.65,84828.45,84747.36,84747.36
2024-09-05 16:00:00-03:00,84747.36,84747.36,84243.12,84333.83
2024-09-05 16:30:00-03:00,84333.83,84368.1,83679.67,84003.01
2024-09-05 17:00:00-03:00,84003.01,84325.4,83981.32,84271.27
2024-09-05 17:30:00-03:00,84271.27,84277.7,83953.2,83956.1
2024-09-05 18:00:00-03:00,83956.1,83991.41,83839.63,83839.63
2024-09-05 18:30:00-03:00,83839.63,83848.42,83040.69,83371.44
2024-09-05 19:00:00-03:00,83371.44,83764.25,83371.44,83759.78
2024-09-05 19:30:00-03:00,83759.78,83772.02,83632.02,83701.09
2024-09-05 20:00:00-03:00,83701.09,83825.7,83697.08,83825.7
2024-09-05 20:30:00-03:00,83825.7,83874.22,83700.76,83700.76
2024-09-05 21:00:00-03:00,83700.76,83712.31,83599.65,83599.65
2024-09-05 21:30:00-03:00,83599.65,83895.27,83561.12,83865.1
2024-09-05 22:00:00-03:00,83865.1,84008.46,83859.84,83886.23
2024-09-05 22:30:00-03:00,83886.23,83927.59,83642.62,83694.04
2024-09-05 23:00:00-03:00,83694.04,83845.53,83593.43,83718.44
2024-09-05 23:30:00-03:00,83718.44,83939.21,83703.98,83735.96
2024-09-06 00:00:00-03:00,83735.96,83735.96,83577.16,83591.75
2024-09-06 00:30:00-03:00,83591.75,83591.75,83341.85,83352.99
2024-09-06 01:00:00-03:00,83352.99,83352.99,83231.01,83234.98
2024-09-06 01:30:00-03:00,83234.98,83242.37,83180.75,83206.46
2024-09-06 02:00:00-03:00,83206.46,83266.17,83145.07,83153.53
2024-09-06 02:30:00-03:00,83153.53,83244.65,83088.42,83129.71
2024-09-06 03:00:00-03:00,83129.71,83318.47,83123.02,83286.95
2024-09-06 03:30:00-03:00,83286.95,83338.37,83211.95,83298.12
2024-09-06 04:00:00-03:00,83298.12,83679.81,82944.13,83679.81
2024-09-06 04:30:00-03:00,83679.81,84354.74,83679.81,84223.63
2024-09-06 05:00:00-03:00,84223.63,84406.65,84200.3,84274.9
2024-09-06 05:30:00-03:00,84274.9,84618.21,84274.9,84618.21
2024-09-06 06:00:00-03:00,84618.21,84840.52,84618.21,84840.52
2024-09-06 06:30:00-03:00,84840.52,84945.22,84757.72,84897.48
2024-09-06 07:00:00-03:00,84897.48,84958.29,84285.17,84289.36
2024-09-06 07:30:00-03:00,84289.36,84291.59,84115.51,84143.89
2024-09-06 08:00:00-03:00,84143.89,84657.35,84031.68,84657.35
2024-09-06 08:30:00-03:00,84657.35,85228.22,84657.35,85059.75
2024-09-06 09:00:00-03:00,85059.75,85059.75,84753.14,84915.59
2024-09-06 09:30:00-03:00,84915.59,85388.96,84204.37,85371.21
2024-09-06 10:00:00-03:00,85371.21,85702.97,85371.21,85424.05
2024-09-06 10:30:00-03:00,85424.05,85542.95,83633.55,84669.05
2024-09-06 11:00:00-03:00,84669.05,85731.52,84314.55,84810.22
2024-09-06 11:30:00-03:00,84810.22,85486.25,84686.78,85105.91
