time,open,high,low,close
2024-09-06 12:00:00-03:00,85105.91,85429.06,84423.49,84723.63
2024-09-06 12:30:00-03:00,84723.63,85422.7,84711.32,85416.92
2024-09-06 13:00:00-03:00,85416.92,85892.8,85416.92,85892.8
2024-09-06 13:30:00-03:00,85892.8,85904.72,85390.43,85720.94
2024-09-06 14:00:00-03:00,85720.94,86336.44,85705.15,86296.39
2024-09-06 14:30:00-03:00,86296.39,86580.61,86077.09,86580.61
2024-09-06 15:00:00-03:00,86580.61,87029.22,86580.61,86914
2024-09-06 15:30:00-03:00,86914,87228.64,86811.63,87228.64
2024-09-06 16:00:00-03:00,87228.64,87467.12,86968.39,87348.32
2024-09-06 16:30:00-03:00,87348.32,87502.59,86956.66,87386.6
2024-09-06 17:00:00-03:00,87386.6,87806.48,87386.6,87806.48
2024-09-06 17:30:00-03:00,87806.48,87882.75,86055.92,86127.17
2024-09-06 18:00:00-03:00,86127.17,86215.52,85913.66,86109.8
2024-09-06 18:30:00-03:00,86109.8,86111.35,85808.75,85808.75
2024-09-06 19:00:00-03:00,85808.75,85988.45,85767.5,85912.16
2024-09-06 19:30:00-03:00,85912.16,85944.59,85564.66,85564.66
2024-09-06 20:00:00-03:00,85564.66,85564.66,85345.19,85345.19
2024-09-06 20:30:00-03:00,85345.19,85488.33,85326.07,85488.33
2024-09-06 21:00:00-03:00,85488.33,85550.15,85308.71,85331.23
2024-09-06 21:30:00-03:00,85331.23,85452.44,85331.23,85393.02
2024-09-06 22:00:00-03:00,85393.02,85455.79,85304.44,85328.39
2024-09-06 22:30:00-03:00,85328.39,85342.58,85301.52,85316.33
2024-09-06 23:00:00-03:00,85316.33,85354.18,85285.88,85285.88
2024-09-06 23:30:00-03:00,85285.88,85361.09,85271.62,85271.62
2024-09-07 00:00:00-03:00,85271.62,85319.38,85241.79,85241.79
2024-09-07 00:30:00-03:00,85241.79,85241.79,85084.92,85084.92
2024-09-07 01:00:00-03:00,85084.92,85084.92,85002.67,85052.56
2024-09-07 01:30:00-03:00,85052.56,85212.42,85040.12,85212.42
2024-09-07 02:00:00-03:00,85212.42,85212.42,84927.86,85165.94
2024-09-07 02:30:00-03:00,85165.94,85340.18,85119.52,85119.52
2024-09-07 03:00:00-03:00,85119.52,85119.52,84387.32,84655.05
2024-09-07 03:30:00-03:00,84655.05,84709.36,84469.84,84469.84
2024-09-07 04:00:00-03:00,84469.84,84522.38,84452.29,84460.18
2024-09-07 04:30:00-03:00,84460.18,84507.32,84350.72,84356.88
2024-09-07 05:00:00-03:00,84356.88,84393.82,84169.93,84192.96
2024-09-07 05:30:00-03:00,84192.96,84335.85,84192.96,84308.98
2024-09-07 06:00:00-03:00,84308.98,84326.49,83916.04,83916.04
2024-09-07 06:30:00-03:00,83916.04,83938.56,83835.13,83853.28
2024-09-07 07:00:00-03:00,83853.28,83946.65,83853.28,83945.91
2024-09-07 07:30:00-03:00,83945.91,83987.3,83867.87,83983.13
2024-09-07 08:00:00-03:00,83983.13,84110.65,83983.13,84110.65
2024-09-07 08:30:00-03:00,84110.65,84351.08,83944.81,84324.86
2024-09-07 09:00:00-03:00,84324.86,84407.17,84298.72,84407.17
2024-09-07 09:30:00-03:00,84407.17,84466.66,84211.75,84265.22
2024-09-07 10:00:00-03:00,84265.22,84330.93,84253.88,84256.74
2024-09-07 10:30:00-03:00,84256.74,84288.72,84157.47,84229.43
2024-09-07 11:00:00-03:00,84229.43,84348.13,84196.28,84336.91
2024-09-07 11:30:00-03:00,84336.91,84467.82,84329.57,84467.82
2024-09-07 12:00:00-03:00,84467.82,84505.55,84390.4,84427.69
2024-09-07 12:30:00-03:00,84427.69,84549.23,84427.69,84549.23
2024-09-07 13:00:00-03:00,84549.23,84652,84549.23,84650.21
2024-09-07 13:30:00-03:00,84650.21,84663.43,84207.03,84266.04
2024-09-07 14:00:00-03:00,84266.04,84426.07,84264.7,84426.07
2024-09-07 14:30:00-03:00,84426.07,84450.59,84126.3,84190.8
2024-09-07 15:00:00-03:00,84190.8,84190.8,84057.17,84057.17
2024-09-07 15:30:00-03:00,84057.17,84057.17,83870.6,83898.96
2024-09-07 16:00:00-03:00,83898.96,83984.79,83898.96,83958.76
2024-09-07 16:30:00-03:00,83958.76,83958.76,83591.43,83591.43
2024-09-07 17:00:00-03:00,83591.43,83591.43,83429.3,83451.59
2024-09-07 17:30:00-03:00,83451.59,83451.59,83366.93,83435.85
2024-09-07 18:00:00-03:00,83435.85,83463.04,83197.75,83205.51
2024-09-07 18:30:00-03:00,83205.51,83294.05,83180.9,83180.9
2024-09-07 19:00:00-03:00,83180.9,83416.94,83180.9,83406.54
2024-09-07 19:30:00-03:00,83406.54,83558.75,83405.62,83558.75
2024-09-07 20:00:00-03:00,83558.75,83621.08,83493.77,83518.92
2024-09-07 20:30:00-03:00,83518.92,83617.22,83340.19,83352.46
2024-09-07 21:00:00-03:00,83352.46,83469.06,83310.94,83469.06
2024-09-07 21:30:00-03:00,83469.06,83487.63,83339.02,83403.54
2024-09-07 22:00:00-03:00,83403.54,83413.38,83105.05,83169.35
2024-09-07 22:30:00-03:00,83169.35,83213.97,83104.49,83194.07
2024-09-07 23:00:00-03:00,83194.07,83420.47,83166.66,83420.47
2024-09-07 23:30:00-03:00,83420.47,83424.01,83066.77,83122.85
2024-09-08 00:00:00-03:00,83122.85,83124.73,83009.79,83009.79
2024-09-08 00:30:00-03:00,83009.79,83061.61,82963.4,83061.61
2024-09-08 01:00:00-03:00,83061.61,83361.68,83061.61,83361.68
2024-09-08 01:30:00-03:00,83361.68,83494.51,83361.68,83434.6
2024-09-08 02:00:00-03:00,83434.6,83565.42,83426.78,83559.62
2024-09-08 02:30:00-03:00,83559.62,83640.14,83559.62,83569.94
2024-09-08 03:00:00-03:00,83569.94,83580.31,83541.97,83541.97
2024-09-08 03:30:00-03:00,83541.97,83549.55,83353.23,83442.75
2024-09-08 04:00:00-03:00,83442.75,83748.55,83381.06,83748.05
2024-09-08 04:30:00-03:00,83748.05,83947.9,83748.05,83947.9
2024-09-08 05:00:00-03:00,83947.9,84072.95,83947.9,84053.07
2024-09-08 05:30:00-03:00,84053.07,84160.05,84047.81,84120.4
2024-09-08 06:00:00-03:00,84120.4,84187.66,83964.71,84111.29
2024-09-08 06:30:00-03:00,84111.29,84117.72,83928.3,83928.3
2024-09-08 07:00:00-03:00,83928.3,83933.64,83827.39,83845.22
2024-09-08 07:30:00-03:00,83845.22,83939.09,83842.23,83939.09
2024-09-08 08:00:00-03:00,83939.09,83958.71,83914.12,83941.96
2024-09-08 08:30:00-03:00,83941.96,84005.65,83905.94,84005.65
2024-09-08 09:00:00-03:00,84005.65,84068.07,83907.22,83907.22
2024-09-08 09:30:00-03:00,83907.22,83991.17,83239.29,83291.58
2024-09-08 10:00:00-03:00,83291.58,83625.51,83291.58,83621.29
2024-09-08 10:30:00-03:00,83621.29,83885.78,83577.21,83862.52
2024-09-08 11:00:00-03:00,83862.52,83980.2,83350.4,83419.81
2024-09-08 11:30:00-03:00,83419.81,83510.42,83419.81,83510.42
2024-09-08 12:00:00-03:00,83510.42,83702.83,83466.08,83702.83
2024-09-08 12:30:00-03:00,83702.83,85248.98,83702.83,85153.73
2024-09-08 13:00:00-03:00,85153.73,85269.91,85135.47,85232.38
2024-09-08 13:30:00-03:00,85232.38,85232.38,84711.56,84752.34
2024-09-08 14:00:00-03:00,84752.34,84776.53,84626.13,84776.53
2024-09-08 14:30:00-03:00,84776.53,84870.35,84494.85,84494.85
2024-09-08 15:00:00-03:00,84494.85,84494.85,84363.54,84403.09
2024-09-08 15:30:00-03:00,84403.09,84515.54,84403.09,84509.94
2024-09-08 16:00:00-03:00,84509.94,84746.18,84509.94,84744.01
2024-09-08 16:30:00-03:00,84744.01,84823.97,84744.01,84806.52
2024-09-08 17:00:00-03:00,84806.52,84901.44,84806.52,84890.93
2024-09-08 17:30:00-03:00,84890.93,84949.64,84658.56,84658.56
2024-09-08 18:00:00-03:00,84658.56,84706.63,84243.66,84301
2024-09-08 18:30:00-03:00,84301,84385.74,84286.85,84320.74
2024-09-08 19:00:00-03:00,84320.74,84320.74,82743.09,82818.02
2024-09-08 19:30:00-03:00,82818.02,84287.37,82818.02,84218.35
2024-09-08 20:00:00-03:00,84218.35,84698.88,84218.35,84451.35
2024-09-08 20:30:00-03:00,84451.35,84700.14,84451.35,84700.14
2024-09-08 21:00:00-03:00,84700.14,85312.7,84681.62,85309.69
2024-09-08 21:30:00-03:00,85309.69,85341.15,85222.76,85279.32
2024-09-08 22:00:00-03:00,85279.32,85279.32,84930.02,84967.71
2024-09-08 22:30:00-03:00,84967.71,85044.3,84944.81,84959.35
2024-09-08 23:00:00-03:00,84959.35,85076.92,84959.35,85076.92
2024-09-08 23:30:00-03:00,85076.92,85111.05,84996.67,84996.67
2024-09-09 00:00:00-03:00,84996.67,85223.42,84950.43,85223.42
2024-09-09 00:30:00-03:00,85223.42,85341.15,85208.7,85322.76
2024-09-09 01:00:00-03:00,85322.76,85586.1,85322.76,85547.93
2024-09-09 01:30:00-03:00,85547.93,85547.93,85234.04,85294.74
2024-09-09 02:00:00-03:00,85294.74,85769.4,85264.43,85769.4
2024-09-09 02:30:00-03:00,85769.4,85771.06,85392.48,85406.47
2024-09-09 03:00:00-03:00,85406.47,85425.09,85219.97,85239.13
2024-09-09 03:30:00-03:00,85239.13,85526.47,85239.13,85518.01
2024-09-09 04:00:00-03:00,85518.01,85628.06,85464.29,85621.68
2024-09-09 04:30:00-03:00,85621.68,86096.69,85621.68,86087.5
2024-09-09 05:00:00-03:00,86087.5,86104.02,85874.08,86104.02
2024-09-09 05:30:00-03:00,86104.02,86411.44,86089.56,86411.44
2024-09-09 06:00:00-03:00,86411.44,86668.39,86238.02,86625.43
2024-09-09 06:30:00-03:00,86625.43,86626.74,86468.77,86482.84
2024-09-09 07:00:00-03:00,86482.84,86509.11,85646.58,85658.69
2024-09-09 07:30:00-03:00,85658.69,85814.48,85605.35,85814.48
2024-09-09 08:00:00-03:00,85814.48,85851.67,85792.51,85792.51
2024-09-09 08:30:00-03:00,85792.51,85852.92,85698.53,85775.89
2024-09-09 09:00:00-03:00,85775.89,85786.28,85186.14,85190.13
2024-09-09 09:30:00-03:00,85190.13,85813.73,85190.13,85749
2024-09-09 10:00:00-03:00,85749,86429.67,85684.63,86402.33
2024-09-09 10:30:00-03:00,86402.33,87186.82,86355.82,87186.82
2024-09-09 11:00:00-03:00,87186.82,87385.54,87098.75,87232.14
2024-09-09 11:30:00-03:00,87232.14,87232.14,86866.34,86983.45
2024-09-09 12:00:00-03:00,86983.45,86983.45,86717.64,86859.34
2024-09-09 12:30:00-03:00,86859.34,87164.23,86732,87164.23
2024-09-09 13:00:00-03:00,87164.23,87264.7,86437.58,86804.35
2024-09-09 13:30:00-03:00,86804.35,87064.46,86433.18,87064.46
2024-09-09 14:00:00-03:00,87064.46,89962.37,87064.46,89962.37
2024-09-09 14:30:00-03:00,89962.37,90302.79,89962.37,90302.79
2024-09-09 15:00:00-03:00,90302.79,90522.54,90029.65,90522.54
2024-09-09 15:30:00-03:00,90522.54,90553.31,90394.12,90395.69
2024-09-09 16:00:00-03:00,90395.69,90656.81,90389.49,90508.71
2024-09-09 16:30:00-03:00,90508.71,90531.42,89853.71,89853.71
2024-09-09 17:00:00-03:00,89853.71,90042.78,89675.16,90042.67
2024-09-09 17:30:00-03:00,90042.67,90058.52,89836.68,90022
2024-09-09 18:00:00-03:00,90022,90048,88102.35,88439.92
2024-09-09 18:30:00-03:00,88439.92,88565.25,87299.78,87300.92
2024-09-09 19:00:00-03:00,87300.92,87680.23,87281.99,87666.43
2024-09-09 19:30:00-03:00,87666.43,87912.3,87663.31,87912.3
2024-09-09 20:00:00-03:00,87912.3,87912.3,87754.52,87754.52
2024-09-09 20:30:00-03:00,87754.52,87791.33,87581.68,87581.68
2024-09-09 21:00:00-03:00,87581.68,87796.01,87525.25,87553.23
2024-09-09 21:30:00-03:00,87553.23,87565.24,87332.59,87418.86
2024-09-09 22:00:00-03:00,87418.86,87577.84,87415.57,87577.84
2024-09-09 22:30:00-03:00,87577.84,87675.14,87500.51,87500.51
2024-09-09 23:00:00-03:00,87500.51,87528.53,87424.66,87518.62
2024-09-09 23:30:00-03:00,87518.62,87518.62,87404.61,87463.55
2024-09-10 00:00:00-03:00,87463.55,87472.97,87360.82,87377.4
2024-09-10 00:30:00-03:00,87377.4,87607.97,87376.51,87518.28
2024-09-10 01:00:00-03:00,87518.28,87538.81,87452,87460.25
2024-09-10 01:30:00-03:00,87460.25,87498.4,87404.02,87411.15
2024-09-10 02:00:00-03:00,87411.15,87411.15,87145.09,87145.09
2024-09-10 02:30:00-03:00,87145.09,87145.09,86928.61,86935.91
2024-09-10 03:00:00-03:00,86935.91,86935.91,86848.5,86879.93
2024-09-10 03:30:00-03:00,86879.93,86942.28,86852.44,86917.81
2024-09-10 04:00:00-03:00,86917.81,87111.04,86808.63,87111.04
2024-09-10 04:30:00-03:00,87111.04,87224.02,87068.09,87216.85
2024-09-10 05:00:00-03:00,87216.85,87459.58,87216.85,87459
2024-09-10 05:30:00-03:00,87459,87655.68,87330.53,87330.53
2024-09-10 06:00:00-03:00,87330.53,87348.43,87133.15,87257.58
2024-09-10 06:30:00-03:00,87257.58,87450.45,87257.58,87446.38
2024-09-10 07:00:00-03:00,87446.38,87485.42,87176.88,87188.27
2024-09-10 07:30:00-03:00,87188.27,87193.99,87145.61,87157.21
2024-09-10 08:00:00-03:00,87157.21,87193.25,87050.02,87050.02
2024-09-10 08:30:00-03:00,87050.02,87051.53,86947.94,86947.94
2024-09-10 09:00:00-03:00,86947.94,86969.61,86802.32,86876.06
2024-09-10 09:30:00-03:00,86876.06,86943.03,86814.09,86943.03
2024-09-10 10:00:00-03:00,86943.03,87615.93,86927.26,87541.89
2024-09-10 10:30:00-03:00,87541.89,87808.31,87115.84,87526.14
2024-09-10 11:00:00-03:00,87526.14,87565.26,87137.87,87236.4
2024-09-10 11:30:00-03:00,87236.4,87236.4,86977.6,86977.6
2024-09-10 12:00:00-03:00,86977.6,87183.42,86837.49,86986.18
2024-09-10 12:30:00-03:00,86986.18,87272.52,86908.17,87272.52
2024-09-10 13:00:00-03:00,87272.52,87382.09,87246.98,87290.02
2024-09-10 13:30:00-03:00,87290.02,87293.81,87165.11,87226.53
2024-09-10 14:00:00-03:00,87226.53,87226.53,86335.36,86335.36
2024-09-10 14:30:00-03:00,86335.36,86370.11,86032.86,86143.02
2024-09-10 15:00:00-03:00,86143.02,86405.94,86011.09,86405.4
2024-09-10 15:30:00-03:00,86405.4,86484.11,86239.97,86240.24
2024-09-10 16:00:00-03:00,86240.24,86240.24,85920.95,86006.88
2024-09-10 16:30:00-03:00,86006.88,86109.41,85824.2,86093.93
2024-09-10 17:00:00-03:00,86093.93,86397.16,86090.87,86368.31
2024-09-10 17:30:00-03:00,86368.31,86385.29,86127.75,86127.75
2024-09-10 18:00:00-03:00,86127.75,86127.75,85957.13,85969.57
2024-09-10 18:30:00-03:00,85969.57,86004.06,85919.71,85935.85
2024-09-10 19:00:00-03:00,85935.85,86175.95,85935.85,86169.01
2024-09-10 19:30:00-03:00,86169.01,86222.83,86168.14,86182.78
2024-09-10 20:00:00-03:00,86182.78,86186.86,86072.22,86073.5
2024-09-10 20:30:00-03:00,86073.5,86216.3,86067,86216.3
2024-09-10 21:00:00-03:00,86216.3,86420.29,86216.3,86385.84
2024-09-10 21:30:00-03:00,86385.84,86647.96,86369.85,86647.22
2024-09-10 22:00:00-03:00,86647.22,86750.43,86563.32,86590.03
2024-09-10 22:30:00-03:00,86590.03,86965.64,86587.02,86898.51
2024-09-10 23:00:00-03:00,86898.51,86926.38,86717.72,86750.17
2024-09-10 23:30:00-03:00,86750.17,86891.84,86591.13,86618.45
2024-09-11 00:00:00-03:00,86618.45,86710.4,86618.45,86629.19
2024-09-11 00:30:00-03:00,86629.19,86650.96,86203.68,86233.98
2024-09-11 01:00:00-03:00,86233.98,86899.31,86233.98,86884.67
2024-09-11 01:30:00-03:00,86884.67,86967.55,86603.14,86603.14
2024-09-11 02:00:00-03:00,86603.14,87056.34,86523.36,87056.34
2024-09-11 02:30:00-03:00,87056.34,87086.61,86675.47,86675.47
2024-09-11 03:00:00-03:00,86675.47,86752,86546.77,86708.77
2024-09-11 03:30:00-03:00,86708.77,86758.54,86578.47,86734.49
2024-09-11 04:00:00-03:00,86734.49,86765.35,86566.89,86601.31
2024-09-11 04:30:00-03:00,86601.31,86601.31,86264.04,86426.26
2024-09-11 05:00:00-03:00,86426.26,86510.38,86400.26,86480.56
2024-09-11 05:30:00-03:00,86480.56,86767.44,86434.42,86767.44
2024-09-11 06:00:00-03:00,86767.44,86767.44,86435.82,86435.82
2024-09-11 06:30:00-03:00,86435.82,86700.02,86435.82,86584.02
2024-09-11 07:00:00-03:00,86584.02,86596.93,86457.37,86503.03
2024-09-11 07:30:00-03:00,86503.03,86709.12,86491.6,86709.12
2024-09-11 08:00:00-03:00,86709.12,86831.33,86602.97,86763.88
2024-09-11 08:30:00-03:00,86763.88,86805.1,86551.33,86677.51
2024-09-11 09:00:00-03:00,86677.51,86948.16,86621.61,86728.91
2024-09-11 09:30:00-03:00,86728.91,87080.53,86728.91,86754.37
2024-09-11 10:00:00-03:00,86754.37,86840.53,86358.11,86738.83
2024-09-11 10:30:00-03:00,86738.83,87443.91,86615.15,87390.57
2024-09-11 11:00:00-03:00,87390.57,87390.57,86464.39,87358.78
2024-09-11 11:30:00-03:00,87358.78,87890.72,87357.07,87764.16
2024-09-11 12:00:00-03:00,87764.16,87882.89,86863.73,86948.46
2024-09-11 12:30:00-03:00,86948.46,87022.12,85909.96,85942.63
2024-09-11 13:00:00-03:00,85942.63,85949.21,85658.85,85799.91
2024-09-11 13:30:00-03:00,85799.91,86161.01,85614.72,85874.82
2024-09-11 14:00:00-03:00,85874.82,86085.24,85716.88,86085.24
2024-09-11 14:30:00-03:00,86085.24,86504.58,86000.21,86454.45
2024-09-11 15:00:00-03:00,86454.45,86818.25,86452.84,86818.25
2024-09-11 15:30:00-03:00,86818.25,86992.12,86574.3,86574.3
2024-09-11 16:00:00-03:00,86574.3,86574.3,86376.39,86376.39
2024-09-11 16:30:00-03:00,86376.39,86402.61,86127.82,86226.84
2024-09-11 17:00:00-03:00,86226.84,86285,86196.05,86282.51
2024-09-11 17:30:00-03:00,86282.51,86294.99,86179.4,86200.17
2024-09-11 18:00:00-03:00,86200.17,86200.17,86025.95,86048.4
2024-09-11 18:30:00-03:00,86048.4,86048.4,85928.23,85928.23
2024-09-11 19:00:00-03:00,85928.23,86001.45,85899.98,85927.6
2024-09-11 19:30:00-03:00,85927.6,86031.16,85910.1,85910.1
2024-09-11 20:00:00-03:00,85910.1,85918.6,85753.73,85757.21
2024-09-11 20:30:00-03:00,85757.21,85817.5,85753.04,85817.5
2024-09-11 21:00:00-03:00,85817.5,85955.14,85673.17,85758.54
2024-09-11 21:30:00-03:00,85758.54,86109.59,85680.96,86109.59
2024-09-11 22:00:00-03:00,86109.59,86339.06,86109.59,86274.7
2024-09-11 22:30:00-03:00,86274.7,86595.83,86220.46,86220.46
2024-09-11 23:00:00-03:00,86220.46,86725.78,85856.15,86725.78
2024-09-11 23:30:00-03:00,86725.78,86984.3,86724.03,86944.17
2024-09-12 00:00:00-03:00,86944.17,86965.6,86805.87,86929.56
2024-09-12 00:30:00-03:00,86929.56,87135.66,86920.2,87135.66
2024-09-12 01:00:00-03:00,87135.66,87571.15,87135.66,87560.4
2024-09-12 01:30:00-03:00,87560.4,87719.94,87560.4,87663.11
2024-09-12 02:00:00-03:00,87663.11,87812.89,87630.25,87801.66
2024-09-12 02:30:00-03:00,87801.66,88101.52,87748.41,87817.39
2024-09-12 03:00:00-03:00,87817.39,87891.17,87638.86,87638.86
2024-09-12 03:30:00-03:00,87638.86,87713.41,87583.16,87691.47
2024-09-12 04:00:00-03:00,87691.47,87826.1,87676.18,87682.2
2024-09-12 04:30:00-03:00,87682.2,87733.59,87579.43,87606.93
2024-09-12 05:00:00-03:00,87606.93,88051.23,87606.93,88044.36
2024-09-12 05:30:00-03:00,88044.36,88148.66,87825.19,87825.19
2024-09-12 06:00:00-03:00,87825.19,87882.67,87771.29,87880.24
2024-09-12 06:30:00-03:00,87880.24,88067.23,87880.24,88001.66
2024-09-12 07:00:00-03:00,88001.66,88197.19,88001.66,88195.19
2024-09-12 07:30:00-03:00,88195.19,88209.13,88066.8,88068.05
2024-09-12 08:00:00-03:00,88068.05,88133.53,87807.94,87807.94
2024-09-12 08:30:00-03:00,87807.94,87807.94,87652.45,87653.05
2024-09-12 09:00:00-03:00,87653.05,87716.01,87613.35,87613.35
2024-09-12 09:30:00-03:00,87613.35,88408.72,87311.86,88394.36
2024-09-12 10:00:00-03:00,88394.36,88599.06,88223.43,88572.22
2024-09-12 10:30:00-03:00,88572.22,88590.32,88116.56,88234.73
2024-09-12 11:00:00-03:00,88234.73,88363.31,87706.48,87892.97
2024-09-12 11:30:00-03:00,87892.97,87940.57,87397.33,87493.44
2024-09-12 12:00:00-03:00,87493.44,87526.08,87257.89,87520.16
2024-09-12 12:30:00-03:00,87520.16,87748.86,87494.23,87629.82
2024-09-12 13:00:00-03:00,87629.82,87937.07,87629.82,87858.14
2024-09-12 13:30:00-03:00,87858.14,87858.14,87713.06,87790.57
2024-09-12 14:00:00-03:00,87790.57,87850.23,87637.34,87637.34
2024-09-12 14:30:00-03:00,87637.34,88078.17,87607.95,88076.04
2024-09-12 15:00:00-03:00,88076.04,88134.71,87791.78,87880.95
2024-09-12 15:30:00-03:00,87880.95,87893.08,87346.14,87388.23
2024-09-12 16:00:00-03:00,87388.23,87553.59,87232.04,87240.47
2024-09-12 16:30:00-03:00,87240.47,87249.42,86894.52,86925.68
2024-09-12 17:00:00-03:00,86925.68,86926.82,86656.74,86656.74
2024-09-12 17:30:00-03:00,86656.74,86656.74,86313.06,86318.66
2024-09-12 18:00:00-03:00,86318.66,86372.48,85920.1,85920.6
2024-09-12 18:30:00-03:00,85920.6,85920.6,85671.85,85716.38
2024-09-12 19:00:00-03:00,85716.38,85860.41,85716.38,85781.33
2024-09-12 19:30:00-03:00,85781.33,85781.33,85475.57,85478.45
2024-09-12 20:00:00-03:00,85478.45,85500.91,85423.73,85495.59
2024-09-12 20:30:00-03:00,85495.59,85513.56,85470.95,85500.05
2024-09-12 21:00:00-03:00,85500.05,85721.26,85474.09,85688.66
2024-09-12 21:30:00-03:00,85688.66,85688.66,85609.59,85609.59
2024-09-12 22:00:00-03:00,85609.59,85645.14,85574.76,85584.78
2024-09-12 22:30:00-03:00,85584.78,85615.5,85520.37,85541.07
2024-09-12 23:00:00-03:00,85541.07,85611.83,85489.16,85601.28
2024-09-12 23:30:00-03:00,85601.28,85839.48,85601.28,85837.91
2024-09-13 00:00:00-03:00,85837.91,85920.47,85822.6,85920.47
2024-09-13 00:30:00-03:00,85920.47,86328.35,85919.72,86328.35
2024-09-13 01:00:00-03:00,86328.35,86408.87,86310.55,86310.75
2024-09-13 01:30:00-03:00,86310.75,86325.04,86240.72,86325.04
2024-09-13 02:00:00-03:00,86325.04,86466.24,86304.95,86466.24
2024-09-13 02:30:00-03:00,86466.24,86575.03,86420.25,86528.23
2024-09-13 03:00:00-03:00,86528.23,86539.13,86423.66,86425.62
2024-09-13 03:30:00-03:00,86425.62,86607.61,86352.07,86607.61
2024-09-13 04:00:00-03:00,86607.61,86661.5,86576.35,86625.73
2024-09-13 04:30:00-03:00,86625.73,86663.64,86386.3,86386.3
2024-09-13 05:00:00-03:00,86386.3,86624.02,86386.3,86570.17
2024-09-13 05:30:00-03:00,86570.17,86679.59,86570.17,86602.12
2024-09-13 06:00:00-03:00,86602.12,86741.71,86601.98,86731.7
2024-09-13 06:30:00-03:00,86731.7,86868.37,86731.7,86860.1
2024-09-13 07:00:00-03:00,86860.1,86878.55,86832.43,86869.57
2024-09-13 07:30:00-03:00,86869.57,87041.3,86858.07,87003.28
2024-09-13 08:00:00-03:00,87003.28,87305.51,87003.28,87287.23
2024-09-13 08:30:00-03:00,87287.23,87367.52,87062.76,87062.76
2024-09-13 09:00:00-03:00,87062.76,87497.06,86976.69,87398.5
2024-09-13 09:30:00-03:00,87398.5,87553.9,87210.67,87231.78
2024-09-13 10:00:00-03:00,87231.78,87309.37,87214.73,87266.24
2024-09-13 10:30:00-03:00,87266.24,87704.33,87266.24,87383.136
